caseId,profile,surface,sourceKappa,requestedKappa,relativeOffset,band,referenceOrder,referenceQualifiedExperimental,referenceEigenChange,referenceSubspaceChange,referenceEquationError,referenceBoundaryError,cutoffRelativeGap,minimumInternalRelativeGap,minimumParticipationFraction,maximumUpperQuarterFraction,baselineEigenError,baselineFrequencyError,baselineSubspaceError,warmFlag,coldFlag,warmOperatorApplications,coldOperatorApplications,warmToFullEigenError,warmToFullSubspaceError,warmToReferenceEigenError,warmToReferenceSubspaceError,warmToReferenceIndividualH1Error,approximateEigenError,approximateFrequencyError,approximateSubspaceError,approximateIndividualH1Error,approximateFError,approximateEquationError,approximateBoundaryError,warmMatchesFull,fallbackRequired,fullSolveSeconds,warmRawSeconds,coldRawSeconds,warmFactorizationSeconds,warmEigensolveSeconds,warmFinalizationSeconds,requestedAssemblySeconds,requestedSelectionSeconds,warmValidationSeconds,referenceSolveSeconds,referenceValidationSeconds,baselineValidationSeconds,neighborAcquisitionSeconds,warmWithValidationAndFallbackSeconds,warmWithAllReferenceSeconds,analyticAvailable,analyticEigenError,analyticSubspaceError,productionQualification
58,pycnocline,rigid,0.01,0.01001,0.001,8,216,0,8.92599758203443e-07,1.09253507188627e-06,1.15824824894967e-08,2.03668108806086e-14,0.182409063753267,0.115475942182815,0.133864996454502,0.252183217513513,2.91297815826461e-06,1.45616560012802e-06,0.000323207363814064,0,0,49,49,9.26671784235655e-14,8.60989308511476e-13,2.91297824600964e-06,0.000323207363815927,0.00018772510013931,0.00145478525274397,0.000728027161937914,0.000544180558533045,0.00236031618615714,0.00234424415192837,0.000931739562252805,1.41960694494061e-16,1,1,0.00290080902777778,0.00145945833333333,0.00375745833333333,9.25416666666667e-05,0.00074175,0.000613375,0.000276916666666667,0.000444791666666667,0.0172435416666667,0.05695315625,0.0378159166666667,0.011510625,0.00929951736111111,0.0223255173611111,0.128605215277778,0,NaN,NaN,0
58,pycnocline,rigid,0.01,0.01001,0.001,16,216,0,8.92599758203443e-07,1.53990404014295e-06,1.15824824894967e-08,2.03668108806086e-14,0.10961146308938,0.115475942182815,0.133864996454502,0.252183217513513,8.3736492977316e-06,4.12767372716984e-06,0.00106288245111804,0,0,49,49,9.26671784235655e-14,2.73278447391248e-13,8.37364930596015e-06,0.00106288245112647,0.000753340239587963,0.00145478525274397,0.000728027161937914,0.00107157948420375,0.00236031618615714,0.00234424415192837,0.000931739562252805,1.41960694494061e-16,1,1,0.00290080902777778,0.00145945833333333,0.00375745833333333,9.25416666666667e-05,0.00074175,0.000613375,0.000276916666666667,0.000444791666666667,0.0172435416666667,0.05695315625,0.0378159166666667,0.011510625,0.00929951736111111,0.0223255173611111,0.128605215277778,0,NaN,NaN,0
59,pycnocline,rigid,0.01,0.0101,0.01,8,216,0,8.92214336061249e-07,1.09194063426548e-06,1.1527366493715e-08,2.04318102883128e-14,0.181807887494268,0.115387287087391,0.13343400197457,0.24984806842382,2.900552635497e-06,1.44995576701115e-06,0.000323369509217791,0,0,49,49,3.22741134427881e-13,5.41229302179382e-13,2.90055295823907e-06,0.000323369509226371,0.000186466570689546,0.0144266733839351,0.00729074517890407,0.00514067367822495,0.0238415409958571,0.023646024320717,0.00607051431890626,1.41960694494061e-16,1,1,0.00274505902777778,0.00717708333333333,0.00920941666666667,0.000106208333333333,0.000826416666666667,0.00623220833333333,0.000308166666666667,0.000488416666666667,0.0185222083333333,0.0566107395833333,0.03850025,0.0123055833333333,0.00929951736111111,0.0292409340277778,0.136657506944444,0,NaN,NaN,0
59,pycnocline,rigid,0.01,0.0101,0.01,16,216,0,8.92214336061249e-07,1.54035267389851e-06,1.1527366493715e-08,2.04318102883128e-14,0.109530033705157,0.115387287087391,0.13343400197457,0.24984806842382,8.42906770375644e-06,4.15598770681446e-06,0.0010606160716168,0,0,49,49,3.22741134427881e-13,4.4835152974603e-13,8.42906767796201e-06,0.00106061607163287,0.000751871963320968,0.0144266733839351,0.00729074517890407,0.00237216920464525,0.0238415409958571,0.023646024320717,0.00607051431890626,1.41960694494061e-16,1,1,0.00274505902777778,0.00717708333333333,0.00920941666666667,0.000106208333333333,0.000826416666666667,0.00623220833333333,0.000308166666666667,0.000488416666666667,0.0185222083333333,0.0566107395833333,0.03850025,0.0123055833333333,0.00929951736111111,0.0292409340277778,0.136657506944444,0,NaN,NaN,0
60,pycnocline,rigid,0.01,0.011,0.1,8,216,0,8.83779839685986e-07,1.08452619869462e-06,1.09116201498297e-08,2.16310211800732e-14,0.175634534609804,0.114466918938752,0.129672428709431,0.233143300558738,2.77731774231652e-06,1.38836542014423e-06,0.000327674237582506,0,0,49,49,1.54216390325205e-13,9.60481693873605e-13,2.77731760731197e-06,0.000327674237616926,0.000175951077657215,0.130913773455427,0.0726613148402595,0.0546024722172599,0.248938618098154,0.24645778021516,0.059602594131568,1.41960694494061e-16,1,1,0.00260835069444444,0.00320058333333333,0.00125391666666667,9.425e-05,0.000753333333333333,0.00233875,0.000302666666666667,0.000442375,0.0166940833333333,0.0573913645833333,0.0379038333333333,0.011280375,0.00929951736111111,0.0232480590277778,0.129823631944444,0,NaN,NaN,0
60,pycnocline,rigid,0.01,0.011,0.1,16,216,0,8.83779839685986e-07,1.54492038580463e-06,1.09116201498297e-08,2.16310211800732e-14,0.108680500572374,0.114466918938752,0.129672428709431,0.233143300558738,8.93712813352145e-06,4.41568789276287e-06,0.0010370746770311,0,0,49,49,2.70003369298988e-13,4.14502893399226e-13,8.93712812776599e-06,0.00103707467704612,0.000735965334560435,0.130913773455427,0.0726613148402595,0.0231488709180217,0.248938618098154,0.24645778021516,0.059602594131568,1.41960694494061e-16,1,1,0.00260835069444444,0.00320058333333333,0.00125391666666667,9.425e-05,0.000753333333333333,0.00233875,0.000302666666666667,0.000442375,0.0166940833333333,0.0573913645833333,0.0379038333333333,0.011280375,0.00929951736111111,0.0232480590277778,0.129823631944444,0,NaN,NaN,0
61,pycnocline,free,0.0001,0.0001,0,8,216,0,5.07060770800815e-07,9.64291155930673e-07,2.68240853164157e-05,3.5924681511442e-10,0.226933020410691,0.129583991144306,0.412863060496469,0.485287026012561,7.46596303391499e-06,3.73257919896645e-06,0.000289840752520887,0,0,49,49,5.84409045704536e-12,4.60026725398705e-11,7.46596887804908e-06,0.000289840752941453,0.000165079002203769,7.46596303391499e-06,3.73257919896645e-06,0.000289840752520887,0.00016507900172904,0.000165279703144822,0.628420422421602,1.13349348601639e-13,1,1,0.00292168402777778,0.00153620833333333,0.00123833333333333,0.000108041666666667,0.000749791666666667,0.000667166666666667,0.000298875,0.000607041666666667,0.0199831666666667,0.0560124409722222,0.055752125,0.0136163333333333,0.00292168402777778,0.0253469756944444,0.150727875,0,NaN,NaN,0
61,pycnocline,free,0.0001,0.0001,0,16,216,0,5.07060770800815e-07,1.42149803262255e-06,2.68240853164157e-05,3.5924681511442e-10,0.12065756175687,0.129583991144306,0.412863060496469,0.485287026012561,7.46596303391499e-06,3.73257919896645e-06,0.000904526791728245,0,0,49,49,9.61539396419407e-12,1.05619889506447e-10,7.46596887804908e-06,0.000904526793935345,0.00061692145711984,7.46596303391499e-06,3.73257919896645e-06,0.000904526791728245,0.000616921452233238,0.000617097032626743,0.628420422421602,1.13349348601639e-13,1,1,0.00292168402777778,0.00153620833333333,0.00123833333333333,0.000108041666666667,0.000749791666666667,0.000667166666666667,0.000298875,0.000607041666666667,0.0199831666666667,0.0560124409722222,0.055752125,0.0136163333333333,0.00292168402777778,0.0253469756944444,0.150727875,0,NaN,NaN,0
62,pycnocline,free,0.0001,0.0001001,0.001,8,216,0,5.07054645733645e-07,9.64296444845936e-07,2.63646340000653e-05,3.95216525064423e-10,0.226933011361298,0.129583989861901,0.412863073359354,0.485287105116373,7.46614406636193e-06,3.7326704642038e-06,0.000289840740691231,0,0,49,49,5.11833104850349e-12,1.1746465122267e-11,7.46614918473119e-06,0.00028984074069918,0.000165078983885499,2.3727462849294e-06,4.12068682517076e-07,0.000289840445546672,0.000165081135210576,0.000165282254417972,0.628110425446523,1.13349348601639e-13,1,1,0.00261185069444444,0.002655,0.001259875,0.000103333333333333,0.000749541666666667,0.001791375,0.000308416666666667,0.000604,0.0201031666666667,0.0640012326388889,0.04161175,0.0133041666666667,0.00292168402777778,0.0262824340277778,0.145199583333333,0,NaN,NaN,0
62,pycnocline,free,0.0001,0.0001001,0.001,16,216,0,5.07054645733645e-07,1.42149788107552e-06,2.63646340000653e-05,3.95216525064423e-10,0.120657560667073,0.129583989861901,0.412863073359354,0.485287105116373,7.46614406636193e-06,3.7326704642038e-06,0.000904526757683374,0,0,49,49,5.11833104850349e-12,2.65396991516215e-11,7.46614918473119e-06,0.000904526756793945,0.000616921427832618,7.29215590911724e-06,4.12068682517076e-07,0.000904527909223613,0.000616923502524762,0.000617099202091625,0.628110425446523,1.13349348601639e-13,1,1,0.00261185069444444,0.002655,0.001259875,0.000103333333333333,0.000749541666666667,0.001791375,0.000308416666666667,0.000604,0.0201031666666667,0.0640012326388889,0.04161175,0.0133041666666667,0.00292168402777778,0.0262824340277778,0.145199583333333,0,NaN,NaN,0
63,pycnocline,free,0.0001,0.000101,0.01,8,216,0,5.07055487157309e-07,9.6428795237357e-07,2.58281264803938e-05,3.89329165674652e-10,0.226932929503781,0.129583978272112,0.41286318971852,0.48528782064327,7.46556979557119e-06,3.73239009154951e-06,0.000289840636274059,0,0,49,49,5.3613578981389e-12,1.84076506169338e-11,7.46557515696911e-06,0.00028984063608904,0.000165078815088113,5.92475717495523e-05,2.96221348363413e-05,0.000289837884502332,0.000165101548265402,0.000165307086272707,0.6253377706909,1.13349348601639e-13,1,1,0.0127301840277778,0.00194320833333333,0.00121783333333333,0.00010575,0.000716416666666667,0.00111095833333333,0.000302041666666667,0.000615166666666667,0.019587875,0.0759443159722222,0.0421658333333333,0.0131617083333333,0.00292168402777778,0.0351784756944444,0.166450333333333,0,NaN,NaN,0
63,pycnocline,free,0.0001,0.000101,0.01,16,216,0,5.07055487157309e-07,1.42149978615909e-06,2.58281264803938e-05,3.89329165674652e-10,0.120657550796268,0.129583978272112,0.41286318971852,0.48528782064327,7.46556979557119e-06,3.73239009154951e-06,0.000904526460510855,0,0,49,49,6.22002680559335e-12,7.55790683760602e-11,7.46557515696911e-06,0.00090452646283668,0.000616921236423472,5.92475717495523e-05,2.96221348363413e-05,0.0009045380441382,0.000616942116318623,0.000617118901699666,0.6253377706909,1.13349348601639e-13,1,1,0.0127301840277778,0.00194320833333333,0.00121783333333333,0.00010575,0.000716416666666667,0.00111095833333333,0.000302041666666667,0.000615166666666667,0.019587875,0.0759443159722222,0.0421658333333333,0.0131617083333333,0.00292168402777778,0.0351784756944444,0.166450333333333,0,NaN,NaN,0
64,pycnocline,free,0.0001,0.00011,0.1,8,216,0,5.07013970467981e-07,9.64285253748947e-07,2.20238118305671e-05,3.80990193081137e-10,0.226932070653895,0.129583856684113,0.412864410900002,0.485295325933804,7.46079638026213e-06,3.73006209013283e-06,0.000289839481590929,0,0,49,49,3.0292794660881e-12,2.0426120082656e-11,7.4607994095642e-06,0.000289839481686158,0.000165077052176053,0.000689015314767901,0.000344656666217617,0.000289833774058033,0.000293105749695356,0.000761441698140029,0.599470479988813,1.13349348601639e-13,1,1,0.00263739236111111,0.00152141666666667,0.00128929166666667,9.82916666666667e-05,0.0007515,0.000660083333333333,0.000280125,0.00061975,0.0198120833333333,0.0542278576388889,0.04100475,0.0131362916666667,0.00292168402777778,0.0248707673611111,0.133239666666667,0,NaN,NaN,0
64,pycnocline,free,0.0001,0.00011,0.1,16,216,0,5.07013970467981e-07,1.4214980458049e-06,2.20238118305671e-05,3.80990193081137e-10,0.120657447240051,0.129583856684113,0.412864410900002,0.485295325933804,7.46079638026213e-06,3.73006209013283e-06,0.00090452333538318,0,0,49,49,4.49452970142936e-12,4.58639184097766e-11,7.4607994095642e-06,0.000904523333874297,0.000616919129311029,0.000689015314767901,0.000344656666217617,0.000904646002963437,0.000617143924312776,0.000761441698140029,0.599470479988813,1.13349348601639e-13,1,1,0.00263739236111111,0.00152141666666667,0.00128929166666667,9.82916666666667e-05,0.0007515,0.000660083333333333,0.000280125,0.00061975,0.0198120833333333,0.0542278576388889,0.04100475,0.0131362916666667,0.00292168402777778,0.0248707673611111,0.133239666666667,0,NaN,NaN,0
65,pycnocline,free,0.001,0.001,0,8,216,0,6.0725216821733e-07,9.61543869005728e-07,3.13020397433425e-07,3.38204686276288e-10,0.226486696009099,0.129520617400694,0.413570508683538,0.488679494092359,5.594390383995e-06,2.79717971442518e-06,0.000289249406168632,0,0,49,49,4.19090330434286e-12,2.7063000311681e-11,5.59439457492175e-06,0.000289249406152292,0.000164161052886492,5.594390383995e-06,2.79717971442518e-06,0.000289249406168632,0.000164161052957175,0.000164360459493623,0.0135726441981608,1.68162899310987e-12,1,1,0.00268685069444444,0.00221654166666667,0.0012335,0.000100875,0.000740833333333333,0.00136304166666667,0.000313583333333333,0.000590458333333333,0.0201624583333333,0.0562948159722222,0.0414415,0.0131425416666667,0.00268685069444444,0.0259698923611111,0.13684875,0,NaN,NaN,0
65,pycnocline,free,0.001,0.001,0,16,216,0,6.0725216821733e-07,1.42150701664447e-06,3.13020397433425e-07,3.38204686276288e-10,0.120603602653938,0.129520617400694,0.413570508683538,0.488679494092359,7.28403388653456e-06,2.79717971442518e-06,0.000902901219665174,0,0,49,49,1.48360235594033e-11,1.48065766885695e-10,7.28402805267613e-06,0.000902901216338665,0.00061582893778285,7.28403388653456e-06,2.79717971442518e-06,0.000902901219665174,0.000615828946919919,0.000616003298577151,0.0135726441981608,1.68162899310987e-12,1,1,0.00268685069444444,0.00221654166666667,0.0012335,0.000100875,0.000740833333333333,0.00136304166666667,0.000313583333333333,0.000590458333333333,0.0201624583333333,0.0562948159722222,0.0414415,0.0131425416666667,0.00268685069444444,0.0259698923611111,0.13684875,0,NaN,NaN,0
66,pycnocline,free,0.001,0.001001,0.001,8,216,0,6.07460632981728e-07,9.61541860692146e-07,3.15698486145434e-07,3.4550730786608e-10,0.226485796770215,0.129520489335813,0.413572082339649,0.48868532803276,5.59163691126025e-06,2.79580299738878e-06,0.000289248233442997,0,0,49,49,5.89482936817267e-12,1.56061428751439e-11,5.59164280612258e-06,0.000289248233088602,0.000164159196926255,0.000443165166692106,0.00022165596285624,0.000289240972188907,0.000239756410283238,0.00048544952257998,0.0135944596713944,1.68162899310987e-12,1,1,0.0194731840277778,0.00143429166666667,0.00125166666666667,9.94583333333333e-05,0.000726,0.000597458333333333,0.000298958333333333,0.000587458333333333,0.0204214166666667,0.0566350659722222,0.0412686666666667,0.0131216666666667,0.00268685069444444,0.0422153090277778,0.153240708333333,0,NaN,NaN,0
66,pycnocline,free,0.001,0.001001,0.001,16,216,0,6.07460632981728e-07,1.42150657012685e-06,3.15698486145434e-07,3.4550730786608e-10,0.120603493649015,0.129520489335813,0.413572082339649,0.48868532803276,7.28399061167217e-06,2.79580299738878e-06,0.000902897941859968,0,0,49,49,5.89482936817267e-12,3.37197379532104e-11,7.28399135677083e-06,0.000902897941275826,0.000615826740004216,0.000443165166692106,0.00022165596285624,0.000903014187039184,0.00061604090137627,0.000616227892616047,0.0135944596713944,1.68162899310987e-12,1,1,0.0194731840277778,0.00143429166666667,0.00125166666666667,9.94583333333333e-05,0.000726,0.000597458333333333,0.000298958333333333,0.000587458333333333,0.0204214166666667,0.0566350659722222,0.0412686666666667,0.0131216666666667,0.00268685069444444,0.0422153090277778,0.153240708333333,0,NaN,NaN,0
67,pycnocline,free,0.001,0.00101,0.01,8,216,0,6.08467124336876e-07,9.61486860032389e-07,3.04763629631115e-07,3.55659414337213e-10,0.22647766369498,0.129519331013857,0.413586342441861,0.488737914676762,5.56595288478982e-06,2.78296115990482e-06,0.000289237584116326,0,0,49,49,7.11831528924873e-12,1.4145505729309e-11,5.56596000314473e-06,0.000289237584953625,0.000164142433343768,0.00447931951833244,0.00224720911294931,0.000291439881599109,0.00227891719934898,0.00483241293908896,0.0167038553826302,1.68162899310987e-12,1,1,0.00273580902777778,0.00241770833333333,0.00121129166666667,9.2125e-05,0.000708916666666667,0.00160645833333333,0.000277041666666667,0.000601375,0.019752625,0.0564434409722222,0.0404302083333333,0.0132142916666667,0.00268685069444444,0.0257845590277778,0.1358725,0,NaN,NaN,0
67,pycnocline,free,0.001,0.00101,0.01,16,216,0,6.08467124336876e-07,1.42150367299673e-06,3.04763629631115e-07,3.55659414337213e-10,0.120602507709264,0.129519331013857,0.413586342441861,0.488737914676762,7.28362549564006e-06,2.78296115990482e-06,0.000902868286270272,0,0,49,49,7.11831528924873e-12,2.29837357070093e-11,7.28362332780303e-06,0.000902868286784208,0.000615806772832687,0.00447931951833244,0.00224720911294931,0.000904187299798756,0.00227891719934898,0.00483241293908896,0.0167038553826302,1.68162899310987e-12,1,1,0.00273580902777778,0.00241770833333333,0.00121129166666667,9.2125e-05,0.000708916666666667,0.00160645833333333,0.000277041666666667,0.000601375,0.019752625,0.0564434409722222,0.0404302083333333,0.0132142916666667,0.00268685069444444,0.0257845590277778,0.1358725,0,NaN,NaN,0
68,pycnocline,free,0.001,0.0011,0.1,8,216,0,6.18341342788709e-07,9.609629866478e-07,2.63281206272977e-07,3.26609106924874e-10,0.22639238631873,0.129507178095539,0.413738823602698,0.489270124847705,5.30984777946313e-06,2.65491024569432e-06,0.00028912630894643,0,0,49,49,6.37003131811604e-12,1.0536828471732e-11,5.30985414952828e-06,0.000289126308481919,0.00016396657463349,0.0444864087383151,0.0230139465323378,0.0010801336546889,0.0234324075859546,0.04977420809644,0.0957121083591733,1.68162899310987e-12,1,1,0.00267347569444444,0.00142166666666667,0.00262408333333333,8.9e-05,0.000724333333333333,0.000597041666666667,0.000291625,0.000577583333333333,0.0201547083333333,0.0600035659722222,0.0421216666666667,0.013193375,0.00268685069444444,0.0251190590277778,0.140437666666667,0,NaN,NaN,0
68,pycnocline,free,0.001,0.0011,0.1,16,216,0,6.18341342788709e-07,1.42150898088032e-06,2.63281206272977e-07,3.26609106924874e-10,0.12059216409396,0.129507178095539,0.413738823602698,0.489270124847705,7.27975813365764e-06,2.65491024569432e-06,0.000902557286785261,0,0,49,49,1.13623605937979e-11,2.22668951331659e-10,7.27975141427336e-06,0.000902557292915207,0.000615597308392366,0.0444864087383151,0.0230139465323378,0.000935477793783067,0.0234324075859546,0.04977420809644,0.0957121083591733,1.68162899310987e-12,1,1,0.00267347569444444,0.00142166666666667,0.00262408333333333,8.9e-05,0.000724333333333333,0.000597041666666667,0.000291625,0.000577583333333333,0.0201547083333333,0.0600035659722222,0.0421216666666667,0.013193375,0.00268685069444444,0.0251190590277778,0.140437666666667,0,NaN,NaN,0
69,pycnocline,free,0.01,0.01,0,8,216,0,8.92653194917778e-07,9.3853090851345e-07,1.15535925167784e-08,4.47762807304948e-11,0.194148865089474,0.123288801951548,0.101770199798123,0.993128626437261,2.91415304425401e-06,1.45675273734172e-06,0.000328084268383425,0,0,49,49,4.5395357702247e-12,6.33606024247968e-11,2.91415133599835e-06,0.000328084271284434,0.000177506977863287,2.91415304425401e-06,1.45675273734172e-06,0.000328084268383425,0.000177506978075093,0.000179899570603099,0.000710390425242582,1.38744942914486e-13,1,1,0.00262530902777778,0.00212125,0.00121504166666667,8.93333333333333e-05,0.000731666666666667,0.00128933333333333,0.000293625,0.000587041666666667,0.0198142916666667,0.0558314409722222,0.0413332083333333,0.0133206666666667,0.00262530902777778,0.0254415173611111,0.135926833333333,0,NaN,NaN,0
69,pycnocline,free,0.01,0.01,0,16,216,0,8.92653194917778e-07,1.41872714058556e-06,1.15535925167784e-08,4.47762807304948e-11,0.115485643958728,0.123288801951548,0.101770199798123,0.993128626437261,5.0756874493909e-06,2.5134600915591e-06,0.000784039522801719,0,0,49,49,4.5395357702247e-12,7.50384062880451e-11,5.07568464300757e-06,0.000784039522210845,0.000513490927456738,5.0756874493909e-06,2.5134600915591e-06,0.000784039522801719,0.000513490926793677,0.000513598282772832,0.000710390425242582,1.38744942914486e-13,1,1,0.00262530902777778,0.00212125,0.00121504166666667,8.93333333333333e-05,0.000731666666666667,0.00128933333333333,0.000293625,0.000587041666666667,0.0198142916666667,0.0558314409722222,0.0413332083333333,0.0133206666666667,0.00262530902777778,0.0254415173611111,0.135926833333333,0,NaN,NaN,0
70,pycnocline,free,0.01,0.01001,0.001,8,216,0,8.92601749711675e-07,9.39290456854587e-07,1.15441123187768e-08,4.56029540948447e-11,0.194101785696259,0.123276354522496,0.101670501282419,0.993162768366937,2.9127622628843e-06,1.45605767575707e-06,0.000328336457399319,0,0,49,49,1.36161793411641e-11,6.711033360171e-11,2.9127758791033e-06,0.000328336464621178,0.000177501369010002,0.00145476894484015,0.000728018991533904,0.000854721988471847,0.00236032025725981,0.0023442540255066,0.00100732675687735,1.38744942914486e-13,1,1,0.00263105902777778,0.00205941666666667,0.00121308333333333,9.05e-05,0.000736083333333333,0.00122095833333333,0.000273583333333333,0.000591208333333333,0.01985025,0.0556682326388889,0.040462875,0.0131681666666667,0.00262530902777778,0.0254055173611111,0.134704791666667,0,NaN,NaN,0
70,pycnocline,free,0.01,0.01001,0.001,16,216,0,8.92601749711675e-07,1.41871876286415e-06,1.15441123187768e-08,4.56029540948447e-11,0.115475832224068,0.123276354522496,0.101670501282419,0.993162768366937,5.07340748000686e-06,2.51237608030621e-06,0.000783902645530259,0,0,49,49,1.36161793411641e-11,7.42435020711129e-11,5.07340462623827e-06,0.000783902650782904,0.000513305134432198,0.00145476894484015,0.000728018991533904,0.000803574162251989,0.00236032025725981,0.0023442540255066,0.00100732675687735,1.38744942914486e-13,1,1,0.00263105902777778,0.00205941666666667,0.00121308333333333,9.05e-05,0.000736083333333333,0.00122095833333333,0.000273583333333333,0.000591208333333333,0.01985025,0.0556682326388889,0.040462875,0.0131681666666667,0.00262530902777778,0.0254055173611111,0.134704791666667,0,NaN,NaN,0
71,pycnocline,free,0.01,0.0101,0.01,8,216,0,8.92118491701839e-07,9.46226246058892e-07,1.15153008391043e-08,4.30345099383659e-11,0.193677860967376,0.123163785410185,0.100782099505945,0.993462511559193,2.90027196110673e-06,1.44981546036452e-06,0.000330637446487753,0,0,49,49,6.54071158753309e-12,5.2083322852871e-11,2.9002701304015e-06,0.000330637442974855,0.000177441194630195,0.0144265150839051,0.00729066429828724,0.0084794654663963,0.0238415854281828,0.0236461252154479,0.00995459366270885,1.38744942914486e-13,1,1,0.00262035069444444,0.003539,0.00190220833333333,8.80833333333333e-05,0.0007325,0.00270508333333333,0.00027125,0.00058475,0.0202098333333333,0.0548876493055556,0.0407007083333333,0.0131570833333333,0.00262530902777778,0.0272251840277778,0.135970625,0,NaN,NaN,0
71,pycnocline,free,0.01,0.0101,0.01,16,216,0,8.92118491701839e-07,1.41863402423708e-06,1.15153008391043e-08,4.30345099383659e-11,0.11538717740498,0.123163785410185,0.100782099505945,0.993462511559193,5.05236691538643e-06,2.50235428388199e-06,0.00078268506830221,0,0,49,49,6.54071158753309e-12,5.6087490991275e-11,5.05236350444032e-06,0.000782685065962525,0.000511629783043404,0.0144265150839051,0.00729066429828724,0.00382657964628796,0.0238415854281828,0.0236461252154479,0.00995459366270885,1.38744942914486e-13,1,1,0.00262035069444444,0.003539,0.00190220833333333,8.80833333333333e-05,0.0007325,0.00270508333333333,0.00027125,0.00058475,0.0202098333333333,0.0548876493055556,0.0407007083333333,0.0131570833333333,0.00262530902777778,0.0272251840277778,0.135970625,0,NaN,NaN,0
72,pycnocline,free,0.01,0.011,0.1,8,216,0,8.83693048157045e-07,1.01903048522879e-06,1.0893729382287e-08,3.82131839443894e-11,0.189402575060758,0.121984451723451,0.0926977114148353,0.995824390625041,2.77708208566443e-06,1.38824761668007e-06,0.000356554554161012,0,0,49,49,8.93453207901432e-12,6.83641841693202e-11,2.77708568845039e-06,0.00035655455265008,0.000175949457698868,0.130912702001177,0.0726606537241838,0.0868525499017631,0.248939725050252,0.246459279205102,0.0950264957537836,1.38744942914486e-13,1,1,0.00298168402777778,0.001467,0.0012495,8.77083333333333e-05,0.00074475,0.000623458333333333,0.000272833333333333,0.000603625,0.019851375,0.0538692326388889,0.0410309166666667,0.01323,0.00262530902777778,0.0251765173611111,0.133306666666667,0,NaN,NaN,0
72,pycnocline,free,0.01,0.011,0.1,16,216,0,8.83693048157045e-07,1.41787024892109e-06,1.0893729382287e-08,3.82131839443894e-11,0.114466811892371,0.121984451723451,0.0926977114148353,0.995824390625041,4.78873032973184e-06,2.37505829605141e-06,0.000772092569205672,0,0,49,49,8.93453207901432e-12,6.86069551336709e-11,4.78872933613003e-06,0.000772092567446521,0.000494645201335191,0.130912702001177,0.0726606537241838,0.0394397878541159,0.248939725050252,0.246459279205102,0.0950264957537836,1.38744942914486e-13,1,1,0.00298168402777778,0.001467,0.0012495,8.77083333333333e-05,0.00074475,0.000623458333333333,0.000272833333333333,0.000603625,0.019851375,0.0538692326388889,0.0410309166666667,0.01323,0.00262530902777778,0.0251765173611111,0.133306666666667,0,NaN,NaN,0
73,doubleSharp,rigid,0.0001,0.0001,0,8,216,0,0.000354316318806427,0.00219590697650083,0.00645357736879149,5.91675032511364e-14,0.213609417400536,0.0986707268103142,0.394134654919708,0.396585778752688,0.054630167773547,0.0187452219052562,0.0481973330172393,0,0,49,49,1.25186039400188e-11,7.06213936651317e-13,0.0546301677617123,0.0481973330172967,0.0384321620478749,0.054630167773547,0.0187452219052562,0.0481973330172393,0.0384321620482078,0.061522826325263,0.331623075317182,1.93729955841954e-16,1,1,0.0108661770833333,0.0040005,0.00133004166666667,0.00010675,0.00157058333333333,0.00231070833333333,0.000298333333333333,0.000468541666666667,0.0175419166666667,0.0603570625,0.0396223333333333,0.0118764166666667,0.0108661770833333,0.03317546875,0.14503128125,0,NaN,NaN,0
73,doubleSharp,rigid,0.0001,0.0001,0,16,216,0,0.000354316318806427,0.00296157640140567,0.00645357736879149,5.91675032511364e-14,0.102082861823322,0.0986707268103142,0.354923417816665,0.396585778752688,0.054630167773547,0.0187452219052562,0.0509239682907936,0,0,49,49,1.25186039400188e-11,3.38532792472326e-13,0.0546301677617123,0.0509239682907817,0.063704835427576,0.054630167773547,0.0187452219052562,0.0509239682907936,0.063704835427539,0.0637379956179381,0.331623075317182,1.93729955841954e-16,1,1,0.0108661770833333,0.0040005,0.00133004166666667,0.00010675,0.00157058333333333,0.00231070833333333,0.000298333333333333,0.000468541666666667,0.0175419166666667,0.0603570625,0.0396223333333333,0.0118764166666667,0.0108661770833333,0.03317546875,0.14503128125,0,NaN,NaN,0
74,doubleSharp,rigid,0.0001,0.0001001,0.001,8,216,0,0.000354315098877257,0.00219590698891414,0.00645357502400686,7.06219516431058e-14,0.213609410716151,0.0986707245903042,0.394134649678137,0.396585798280889,0.0546300433170118,0.0187579747786843,0.0481973332083153,0,0,49,49,9.98800636016066e-12,8.38306889736762e-13,0.0546300433264542,0.0481973332083549,0.0384321617395484,0.0546320405536242,0.018758693509271,0.0481973337548537,0.0384321553811302,0.0615247734732132,0.331622906051252,1.93729955841954e-16,1,1,0.00290263541666667,0.0079995,0.00161758333333333,0.0001035,0.0007465,0.00713825,0.000283041666666667,0.000460041666666667,0.0180475,0.0646993958333333,0.042153875,0.011623,0.0108661770833333,0.02969271875,0.148168989583333,0,NaN,NaN,0
